Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Chemical Industry,Greenhouse gas,Units,133.1984636,130.5321834,132.7974926,135.600238,131.7394917,114.5715131,128.5908886,131.9163022,126.1950257,133.2810571,120.4343671,114.0141629,89.74430063,93.2375719,97.88003282,92.88573535,88.15574048,86.15933785,88.17794595,79.15839363,119.6340558,115.7199564,120.5539605,118.57219,120.0861212,126.4363483,125.6254428,119.3071653,128.0726793,115.5340073,111.4250651,88.75300358,94.27156579,81.27423895,89.1157025,87.26955577,85.78634292,96.23105533,77.06860567,63.04152065,76.2591484,80.57244674,72.35302791,70.22330079,70.28091099,74.94942198,74.89563749,78.08116566,81.09265316,78.91814825,78.8115089,78.79771991,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Chemical Industry,Methane,Units,0.320784387,0.310982887,0.377446019,0.402168222,0.397928595,0.330149593,0.376359124,0.410540188,0.429057385,0.477944385,0.452344351,0.486834653,0.427279981,0.464918372,0.491646086,0.391134778,0.462476371,0.466806871,0.516935593,0.490229238,0.239938,0.2438395,0.2298485,0.2892585,0.301365,0.3165625,0.34164,0.3610175,0.3566375,0.3431125,0.30203,0.2091075,0.2163925,0.2129975,0.180075,0.08655,0.059175,0.062405,0.0580275,0.059325,0.057345,0.0551475,0.0728525,0.086,0.136115,0.1911125,0.2588225,0.2617925,0.314775,0.34408,0.3262725,0.326191349,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Chemical Industry,Nitrous oxide,Units,97.97346,95.90311411,95.41812822,95.52765233,93.5433095,81.09400444,85.13735436,84.12658326,82.29543598,85.41191094,75.55160023,68.67266937,53.53781744,53.72276039,54.21570935,48.01275429,44.18554998,42.71848301,41.30129871,37.91889544,29.00893256,28.57426504,27.10261991,28.27287626,28.75353746,32.34256376,32.72278732,25.83009956,21.32936115,20.37014902,20.61098485,17.1238957,18.63155846,18.40575625,16.6970481,20.58891467,21.71719919,25.66917325,15.89379814,14.47518252,17.99915828,23.3551391,18.0697509,16.71837216,18.400308,17.7012,18.96329526,18.24728679,21.48381264,16.62235805,18.81084383,18.80616514,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Domestic Aviation,Carbon dioxide,Units,132.2562493,136.6592142,138.8383669,140.1782868,132.9764132,137.446345,134.0950078,137.1239487,139.4537469,146.8164774,146.7438748,137.1860836,137.665341,142.1393759,160.1373062,167.9512072,168.282598,173.2664881,180.4087613,185.0005821,151.4414754,136.6821501,140.8333554,142.9322541,152.7881642,150.0567451,162.1266848,164.1004076,167.2809819,172.2397866,173.8475899,166.6630394,164.1513302,157.526483,164.7176065,170.7136904,165.6859517,162.3655032,155.9719342,138.9561351,138.0873339,135.3519799,131.56914,136.3032211,134.3825009,144.1346743,153.7971345,159.675611,160.706425,166.2738497,110.548435,140.373356,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Domestic Aviation,Greenhouse gas,Units,133.3830924,137.8234005,140.0210177,141.3723347,134.1091496,138.6169946,135.2370993,138.291858,140.6468415,148.072444,147.9989742,138.3599176,138.8431748,143.3551824,161.506631,169.3869858,169.7208549,174.7468195,181.9500931,186.5807878,152.9095837,138.0034908,142.1931209,144.3098615,154.2590627,151.5087331,163.669313,165.6640155,168.8677933,173.8780695,175.5002951,168.2454001,165.7078948,159.0201575,166.2778215,172.3336169,167.2598792,163.9091611,157.4495299,140.2766299,139.396993,136.6368732,132.8182229,137.5907127,135.6543921,145.4938763,155.2417578,161.1757737,162.2178555,167.8376805,111.5869704,141.6920784,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Domestic Aviation,Methane,Units,0.023147968,0.023915085,0.024294388,0.02452851,0.02326903,0.024047855,0.023461205,0.023991563,0.024508928,0.025800465,0.02578265,0.02411327,0.024195435,0.024975483,0.028129105,0.02949422,0.02954513,0.030409438,0.031662528,0.032461088,0.066068816,0.0612857,0.060306782,0.056399305,0.056022172,0.058142142,0.054873846,0.058315204,0.052144078,0.057542621,0.053302664,0.051318306,0.049532151,0.044383217,0.04588914,0.051929702,0.049112124,0.046377903,0.041524754,0.038978001,0.039689205,0.039707596,0.036847504,0.032802585,0.031809271,0.031009709,0.030016706,0.030736932,0.03284816,0.034316003,0.029642443,0.037639694,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Domestic Aviation,Nitrous oxide,Units,1.10369509,1.140271253,1.158356396,1.169519357,1.10946735,1.146601726,1.118630254,1.1439177,1.168585663,1.230166171,1.229316752,1.149720714,1.153638341,1.190831006,1.341195726,1.40628441,1.408711798,1.44992198,1.509669311,1.547744652,1.402039493,1.260055002,1.299458761,1.321208042,1.414876345,1.393845926,1.487754357,1.505292701,1.534667334,1.580740294,1.59940259,1.53104232,1.507032492,1.449291304,1.514325901,1.567996875,1.524815402,1.497280001,1.436070929,1.281516784,1.269969916,1.245185782,1.212235455,1.25468896,1.240081906,1.328192254,1.414606643,1.469425767,1.478582346,1.529514758,1.008892968,1.281082738,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Domestic Navigation,Carbon dioxide,Units,14.81997924,15.41427192,12.36191004,10.13409036,8.88638688,8.21119572,8.66236032,7.86893292,7.23730248,3.82400892,3.85201224,3.80534004,4.28450796,2.52341028,11.02766904,13.79615292,11.75927652,12.53280384,12.17382768,11.7693216,39.28421118,34.61875554,49.75027824,47.05546004,49.67532332,53.46175494,49.95725341,35.05921908,28.15891292,37.73147849,59.95740903,37.62185508,41.89684121,30.52078493,31.99732103,38.02413602,41.77639615,47.89016751,38.3635971,32.54956091,37.13517237,39.21784738,32.8977405,33.0102104,21.82332752,26.19603194,32.87979857,35.82657448,33.05999676,31.76183954,23.68253304,25.72934485,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Domestic Navigation,Greenhouse gas,Units,14.96760461,15.56781719,12.48505,10.23503847,8.974906315,8.292989414,8.748648173,7.947317252,7.309394989,3.862100792,3.89038306,3.843245947,4.327186973,2.548546576,11.14707566,13.94681326,11.88739868,12.66928194,12.30734082,11.89881259,39.85936421,35.14745303,50.45878266,47.73051313,50.40023934,54.23934358,50.72255491,35.66679448,28.67090036,38.36120933,60.82832942,38.24077871,42.56057916,31.09104746,32.55364675,38.64691168,42.44057923,48.59994003,38.98207925,33.10831962,37.74486497,39.88032067,33.46812502,33.5864362,22.2667519,26.75016159,33.48962828,36.46025177,33.6571193,32.32765098,24.15980373,26.24779255,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Domestic Navigation,Methane,Units,0.033507705,0.03485139,0.027950055,0.022912995,0.02009196,0.018565365,0.01958544,0.017791515,0.01636341,0.008646015,0.00870933,0.008603805,0.009687195,0.005705385,0.02710267,0.034196575,0.029080905,0.03097752,0.03030454,0.0293916,0.353680854,0.348435251,0.40955579,0.395209739,0.431054953,0.456309412,0.480834885,0.44619408,0.400475711,0.443934459,0.503429328,0.433208551,0.439756831,0.43257515,0.389320148,0.404367318,0.404858045,0.412554002,0.392202744,0.379848682,0.385675927,0.426867701,0.377217355,0.380469443,0.3352619,0.428080616,0.41995938,0.417112009,0.402484033,0.37581569,0.34892961,0.379029264,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Domestic Navigation,Nitrous oxide,Units,0.11411767,0.118693877,0.095189902,0.078035114,0.068427475,0.063228329,0.066702413,0.060592817,0.055729099,0.029445857,0.02966149,0.029302102,0.032991818,0.019430911,0.09230395,0.116463764,0.099041254,0.105500582,0.103208605,0.100099392,0.221472173,0.180262245,0.298948625,0.279843348,0.293861066,0.32127923,0.284466614,0.161381314,0.111511728,0.185796381,0.367491062,0.18571508,0.223981119,0.137687377,0.167005576,0.21840834,0.259325033,0.297218523,0.226279405,0.178910024,0.224016672,0.235605593,0.193167167,0.195756354,0.10816248,0.126049042,0.189870326,0.216565274,0.194638501,0.189995745,0.128341082,0.139418442,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Electronics Industry,Fluorinated gases,Units,,,,,,,,,,,,,,,,,,,,,3.563744377,3.564010357,3.564276338,4.455478413,4.90121244,6.191357099,6.875391176,7.266089109,8.909637261,9.041657312,7.562004901,5.362818669,5.514913557,5.252254549,4.960370425,4.66344831,5.097759134,4.647899629,4.283760524,3.115270201,3.96197662,5.249419861,4.877571117,4.474963381,4.688398356,4.742270886,4.719670374,4.666490735,4.834418424,4.467742774,4.442848562,4.36368102,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Electronics Industry,Greenhouse gas,Units,,,,,,,,,,,,,,,,,,,,,3.563744377,3.564010357,3.564276338,4.455478413,4.90121244,6.191357099,6.875391176,7.266089109,8.909637261,9.041657312,7.562004901,5.362818669,5.514913557,5.252254549,4.960370425,4.66344831,5.097759134,4.647899629,4.283760524,3.115270201,3.96197662,5.249419861,4.877571117,4.474963381,4.688398356,4.742270886,4.719670374,4.666490735,4.834418424,4.467742774,4.442848562,4.36368102,,,,,,,,,
United States,US,USA,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",Energy,Carbon dioxide,Units,4457.5002,4322.248159,4564.678969,4745.140336,4585.044779,4390.174967,4667.127536,4825.281742,4814.799593,4850.562278,4636.99504,4568.859795,4348.996747,4320.023226,4520.451954,4547.283835,4510.81431,4667.928896,4882.900491,4945.919649,4902.395771,4854.593551,4962.195194,5063.899613,5147.103788,5200.703893,5388.306831,5459.043544,5507.192782,5581.51903,5790.305788,5706.942225,5747.429048,5815.766112,5910.858514,5935.361205,5850.045964,5925.72551,5723.776011,5331.446488,5500.479858,5362.472264,5161.833906,5297.77548,5341.478773,5193.94761,5078.027286,5038.320371,5204.304917,5080.437306,4544.463592,4838.569619,,,,,,,,,
